id,date,text,username,likes,retweets,replies,url,query,is_synthetic
665145,2024-04-12,ChatGPT vs Wikipedia — which do you trust more for science?,user_7603,451,13,52,https://twitter.com/user_7603/status/100231,wikipedia reliable OR unreliable OR wrong OR accurate,True
665146,2020-02-05,Just edited a education article on Wikipedia. Community effort rocks.,user_9732,349,187,93,https://twitter.com/user_9732/status/100232,wikipedia reliable OR unreliable OR wrong OR accurate,True
665147,2023-10-16,Wikipedia's climate page is completely wrong and biased.,user_7749,432,27,21,https://twitter.com/user_7749/status/100233,wikipedia reliable OR unreliable OR wrong OR accurate,True
665148,2022-06-18,Donated to Wikimedia today — ChatGPT deserves accurate info free for all,user_6732,430,117,44,https://twitter.com/user_6732/status/100234,wikipedia reliable OR unreliable OR wrong OR accurate,True
665149,2023-08-06,AI is replacing Wikipedia for technology lookups tbh,user_4118,399,158,13,https://twitter.com/user_4118/status/100235,wikipedia reliable OR unreliable OR wrong OR accurate,True
665150,2023-04-25,The technology Wikipedia article needs serious updating,user_1042,251,49,57,https://twitter.com/user_1042/status/100236,wikipedia reliable OR unreliable OR wrong OR accurate,True
665151,2022-02-27,Wikipedia editors are unsung heroes keeping knowledge info accurate,user_2114,49,54,18,https://twitter.com/user_2114/status/100237,wikipedia reliable OR unreliable OR wrong OR accurate,True
665152,2021-07-17,Can't believe how detailed the Wikipedia article on technology is 😮,user_3679,1,95,49,https://twitter.com/user_3679/status/100238,wikipedia reliable OR unreliable OR wrong OR accurate,True
665153,2023-02-18,Wikipedia fundraising again lol — health info should be paid for,user_1368,102,176,34,https://twitter.com/user_1368/status/100239,wikipedia reliable OR unreliable OR wrong OR accurate,True
665154,2020-09-12,Wikipedia is still the best source for quick facts about climate,user_5573,215,44,18,https://twitter.com/user_5573/status/100240,wikipedia reliable OR unreliable OR wrong OR accurate,True
665155,2022-12-01,ChatGPT vs Wikipedia — which do you trust more for climate?,user_7995,371,132,9,https://twitter.com/user_7995/status/100241,wikipedia reliable OR unreliable OR wrong OR accurate,True
665156,2020-06-21,Just edited a politics article on Wikipedia. Community effort rocks.,user_9668,227,90,51,https://twitter.com/user_9668/status/100242,wikipedia reliable OR unreliable OR wrong OR accurate,True
665157,2023-03-31,Wikipedia's open source page is completely wrong and biased.,user_5406,11,22,94,https://twitter.com/user_5406/status/100243,wikipedia reliable OR unreliable OR wrong OR accurate,True
665158,2023-02-21,Donated to Wikimedia today — climate deserves accurate info free for all,user_8874,105,142,19,https://twitter.com/user_8874/status/100244,wikipedia reliable OR unreliable OR wrong OR accurate,True
665159,2020-06-03,AI is replacing Wikipedia for knowledge lookups tbh,user_9868,489,166,40,https://twitter.com/user_9868/status/100245,wikipedia reliable OR unreliable OR wrong OR accurate,True
665160,2023-10-14,The history Wikipedia article needs serious updating,user_8737,494,115,22,https://twitter.com/user_8737/status/100246,wikipedia reliable OR unreliable OR wrong OR accurate,True
665161,2022-01-28,Wikipedia editors are unsung heroes keeping open source info accurate,user_5184,188,35,80,https://twitter.com/user_5184/status/100247,wikipedia reliable OR unreliable OR wrong OR accurate,True
665162,2023-12-07,Can't believe how detailed the Wikipedia article on open source is 😮,user_3927,402,31,41,https://twitter.com/user_3927/status/100248,wikipedia reliable OR unreliable OR wrong OR accurate,True
665163,2020-03-16,Wikipedia fundraising again lol — machine learning info should be paid for,user_9800,359,84,97,https://twitter.com/user_9800/status/100249,wikipedia reliable OR unreliable OR wrong OR accurate,True
665164,2020-11-23,Wikipedia is still the best source for quick facts about education,user_3176,465,101,24,https://twitter.com/user_3176/status/100250,wikipedia reliable OR unreliable OR wrong OR accurate,True
665165,2022-06-20,ChatGPT vs Wikipedia — which do you trust more for machine learning?,user_4703,443,110,8,https://twitter.com/user_4703/status/100251,wikipedia reliable OR unreliable OR wrong OR accurate,True
665166,2020-12-09,Just edited a machine learning article on Wikipedia. Community effort rocks.,user_1666,314,48,58,https://twitter.com/user_1666/status/100252,wikipedia reliable OR unreliable OR wrong OR accurate,True
665167,2021-08-24,Wikipedia's education page is completely wrong and biased.,user_8142,197,100,65,https://twitter.com/user_8142/status/100253,wikipedia reliable OR unreliable OR wrong OR accurate,True
665168,2023-04-20,Donated to Wikimedia today — history deserves accurate info free for all,user_6847,313,59,99,https://twitter.com/user_6847/status/100254,wikipedia reliable OR unreliable OR wrong OR accurate,True
665169,2020-09-20,AI is replacing Wikipedia for science lookups tbh,user_1763,159,137,87,https://twitter.com/user_1763/status/100255,wikipedia reliable OR unreliable OR wrong OR accurate,True
665170,2023-05-21,The technology Wikipedia article needs serious updating,user_2997,174,159,88,https://twitter.com/user_2997/status/100256,wikipedia reliable OR unreliable OR wrong OR accurate,True
665171,2020-07-07,Wikipedia editors are unsung heroes keeping knowledge info accurate,user_5998,304,130,63,https://twitter.com/user_5998/status/100257,wikipedia reliable OR unreliable OR wrong OR accurate,True
665172,2020-11-15,Can't believe how detailed the Wikipedia article on machine learning is 😮,user_5863,285,0,35,https://twitter.com/user_5863/status/100258,wikipedia reliable OR unreliable OR wrong OR accurate,True
665173,2022-12-08,Wikipedia fundraising again lol — technology info should be paid for,user_8217,290,198,42,https://twitter.com/user_8217/status/100259,wikipedia reliable OR unreliable OR wrong OR accurate,True
665174,2023-12-19,Wikipedia is still the best source for quick facts about ChatGPT,user_3394,192,4,13,https://twitter.com/user_3394/status/100260,wikipedia reliable OR unreliable OR wrong OR accurate,True
665175,2020-11-07,ChatGPT vs Wikipedia — which do you trust more for history?,user_9321,204,199,43,https://twitter.com/user_9321/status/100261,wikipedia reliable OR unreliable OR wrong OR accurate,True
665176,2021-07-01,Just edited a education article on Wikipedia. Community effort rocks.,user_4999,5,6,36,https://twitter.com/user_4999/status/100262,wikipedia reliable OR unreliable OR wrong OR accurate,True
665177,2024-08-15,Wikipedia's education page is completely wrong and biased.,user_8402,300,103,3,https://twitter.com/user_8402/status/100263,wikipedia reliable OR unreliable OR wrong OR accurate,True
665178,2024-12-11,Donated to Wikimedia today — knowledge deserves accurate info free for all,user_3145,287,21,20,https://twitter.com/user_3145/status/100264,wikipedia reliable OR unreliable OR wrong OR accurate,True
665179,2022-11-26,AI is replacing Wikipedia for climate lookups tbh,user_1332,467,19,53,https://twitter.com/user_1332/status/100265,wikipedia reliable OR unreliable OR wrong OR accurate,True
665180,2022-03-26,The politics Wikipedia article needs serious updating,user_1495,252,136,36,https://twitter.com/user_1495/status/100266,wikipedia reliable OR unreliable OR wrong OR accurate,True
665181,2021-09-25,Wikipedia editors are unsung heroes keeping science info accurate,user_4353,233,145,99,https://twitter.com/user_4353/status/100267,wikipedia reliable OR unreliable OR wrong OR accurate,True
665182,2023-01-22,Can't believe how detailed the Wikipedia article on machine learning is 😮,user_9577,33,23,47,https://twitter.com/user_9577/status/100268,wikipedia reliable OR unreliable OR wrong OR accurate,True
665183,2022-12-14,Wikipedia fundraising again lol — knowledge info should be paid for,user_1438,98,195,95,https://twitter.com/user_1438/status/100269,wikipedia reliable OR unreliable OR wrong OR accurate,True
665184,2021-06-21,Wikipedia is still the best source for quick facts about politics,user_4320,169,64,66,https://twitter.com/user_4320/status/100270,wikipedia reliable OR unreliable OR wrong OR accurate,True
665185,2020-02-11,ChatGPT vs Wikipedia — which do you trust more for education?,user_1983,188,63,4,https://twitter.com/user_1983/status/100271,wikipedia reliable OR unreliable OR wrong OR accurate,True
665186,2020-10-03,Just edited a artificial intelligence article on Wikipedia. Community effort rocks.,user_9383,181,59,20,https://twitter.com/user_9383/status/100272,wikipedia reliable OR unreliable OR wrong OR accurate,True
665187,2024-10-15,Wikipedia's technology page is completely wrong and biased.,user_7077,197,92,70,https://twitter.com/user_7077/status/100273,wikipedia reliable OR unreliable OR wrong OR accurate,True
665188,2022-02-02,Donated to Wikimedia today — health deserves accurate info free for all,user_7863,384,35,54,https://twitter.com/user_7863/status/100274,wikipedia reliable OR unreliable OR wrong OR accurate,True
665189,2022-05-30,AI is replacing Wikipedia for education lookups tbh,user_7418,65,84,30,https://twitter.com/user_7418/status/100275,wikipedia reliable OR unreliable OR wrong OR accurate,True
665190,2022-05-02,The science Wikipedia article needs serious updating,user_6912,166,41,52,https://twitter.com/user_6912/status/100276,wikipedia reliable OR unreliable OR wrong OR accurate,True
665191,2023-11-29,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_7962,81,10,90,https://twitter.com/user_7962/status/100277,wikipedia reliable OR unreliable OR wrong OR accurate,True
665192,2020-04-28,Can't believe how detailed the Wikipedia article on open source is 😮,user_1073,153,73,38,https://twitter.com/user_1073/status/100278,wikipedia reliable OR unreliable OR wrong OR accurate,True
665193,2020-05-30,Wikipedia fundraising again lol — health info should be paid for,user_8788,342,134,4,https://twitter.com/user_8788/status/100279,wikipedia reliable OR unreliable OR wrong OR accurate,True
665194,2021-05-18,Wikipedia is still the best source for quick facts about health,user_7658,23,152,31,https://twitter.com/user_7658/status/100280,wikipedia reliable OR unreliable OR wrong OR accurate,True
665195,2022-06-07,ChatGPT vs Wikipedia — which do you trust more for politics?,user_7654,169,70,93,https://twitter.com/user_7654/status/100281,wikipedia reliable OR unreliable OR wrong OR accurate,True
665196,2023-05-09,Just edited a machine learning article on Wikipedia. Community effort rocks.,user_4540,11,64,76,https://twitter.com/user_4540/status/100282,wikipedia reliable OR unreliable OR wrong OR accurate,True
665197,2022-06-14,Wikipedia's machine learning page is completely wrong and biased.,user_8207,477,157,83,https://twitter.com/user_8207/status/100283,wikipedia reliable OR unreliable OR wrong OR accurate,True
665198,2022-03-16,Donated to Wikimedia today — science deserves accurate info free for all,user_4435,363,136,91,https://twitter.com/user_4435/status/100284,wikipedia reliable OR unreliable OR wrong OR accurate,True
665199,2024-09-07,AI is replacing Wikipedia for politics lookups tbh,user_1440,121,166,11,https://twitter.com/user_1440/status/100285,wikipedia reliable OR unreliable OR wrong OR accurate,True
665200,2020-10-20,The artificial intelligence Wikipedia article needs serious updating,user_9169,99,181,28,https://twitter.com/user_9169/status/100286,wikipedia reliable OR unreliable OR wrong OR accurate,True
665201,2022-11-09,Wikipedia editors are unsung heroes keeping technology info accurate,user_3110,49,164,5,https://twitter.com/user_3110/status/100287,wikipedia reliable OR unreliable OR wrong OR accurate,True
665202,2022-09-16,Can't believe how detailed the Wikipedia article on history is 😮,user_1916,236,187,0,https://twitter.com/user_1916/status/100288,wikipedia reliable OR unreliable OR wrong OR accurate,True
665203,2022-05-14,Wikipedia fundraising again lol — artificial intelligence info should be paid for,user_6596,376,83,83,https://twitter.com/user_6596/status/100289,wikipedia reliable OR unreliable OR wrong OR accurate,True
665204,2024-01-13,Wikipedia is still the best source for quick facts about machine learning,user_3102,292,78,93,https://twitter.com/user_3102/status/100290,wikipedia reliable OR unreliable OR wrong OR accurate,True
665205,2021-05-02,ChatGPT vs Wikipedia — which do you trust more for science?,user_8722,440,64,15,https://twitter.com/user_8722/status/100291,wikipedia reliable OR unreliable OR wrong OR accurate,True
665206,2024-10-06,Just edited a technology article on Wikipedia. Community effort rocks.,user_4993,171,47,72,https://twitter.com/user_4993/status/100292,wikipedia reliable OR unreliable OR wrong OR accurate,True
